,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1093,15184926,"Asakusa,Sensoji,Ueno,Akihabara/wifi/Max4",96377166,Yuka,,Taito Ku,35.72322,139.78493999999998,Entire home/apt,14986,1,94,2019-11-22,2.26,1,247
1094,15188129,Takanawadai apt#302☆Shinagawasta. walk 10minute,29126625,Keiko,,Minato Ku,35.632459999999995,139.73166,Private room,9991,1,43,2019-12-26,1.05,11,168
1098,15189925,Porta Shinagawa#403☆Shinagawa sta.walk 10min,29126625,Keiko,,Minato Ku,35.63162,139.73153,Private room,9991,1,42,2019-08-15,1.05,11,179
1099,15195322,Relaxing Studio Apt. 3 min Ride to Shinjuku Sta!,63993993,Ryota,,Shinjuku Ku,35.689240000000005,139.71152,Entire home/apt,49955,1,121,2020-01-06,2.96,4,158
1100,15196452,"Shinjuku, Shibuya 15min!! To the station 4 min!",96389666,Zhang,,Setagaya Ku,35.67195,139.60576,Private room,4778,1,89,2020-02-14,2.15,1,299
1101,15196934,4 minutes to Shinjuku: New Tokyo Apartment 201,41013044,Aileen,,Nakano Ku,35.70067,139.66557,Entire home/apt,9991,2,129,2020-02-22,3.12,12,85
1102,15198766,Newly open 5persons Shinjuku area in central Tokyo,91750373,Shin,,Shinjuku Ku,35.70925,139.72895,Private room,12054,4,58,2020-01-29,1.44,2,358
1103,15209544,4 minutes to Shinjuku: New Tokyo Apartment 202,41013044,Aileen,,Nakano Ku,35.70024,139.66568999999998,Entire home/apt,9991,2,141,2020-02-16,3.41,12,102
1104,15218638,Japanese house in central Tokyo 3min JR station日风,96703868,Yuki,,Kita Ku,35.735690000000005,139.76112,Entire home/apt,12054,1,99,2020-02-06,2.4,4,240
1106,15225337,Authentic Japanese Room,44886321,Aki,,Meguro Ku,35.62365,139.67657,Private room,4452,1,231,2020-02-15,5.59,4,68
1108,15241762,001-607 Oshiage/ 10min walk from TokyoSkyTree,49146494,Shino,,Sumida Ku,35.708059999999996,139.8169,Entire home/apt,13032,3,113,2020-02-22,2.77,16,151
1109,15258311,301 Near Tokyo Skyree and Asakusa 2BR,27289403,Sora,,Sumida Ku,35.7139,139.81378999999998,Entire home/apt,20959,1,126,2020-02-21,3.1,10,334
1110,15258758,401 Walking distance to Tokyo Sky Tree and Asakusa,27289403,Sora,,Sumida Ku,35.71278,139.8132,Entire home/apt,19982,1,112,2020-01-24,2.72,10,348
1111,15276332,おひとり様用の小さなｹﾞｽﾄﾙｰﾑwith room wi-fi+ｺﾀﾂ,93851602,Seagull,,Suginami Ku,35.682520000000004,139.65906999999999,Entire home/apt,3801,5,39,2020-01-08,1.01,5,153
1114,15314605,"203离车站1分钟､浅草､晴空塔东京铁塔､银座､筑地､上野､迪斯尼直达机场直达,电梯公寓!周边繁华!",53550586,雯,,Edogawa Ku,35.74407,139.88452,Entire home/apt,7493,1,99,2020-01-31,2.55,7,293
1115,15315699,"FLOWER , bedroom 4, bathroom 2, restroom 2,",78391541,鈴蘭,,Adachi Ku,35.74977,139.81028,Entire home/apt,21611,2,49,2020-01-29,1.37,9,354
1117,15344955,Licensed Shibuya 3min/Good Location/Japanese room,82639045,Jenny,,Setagaya Ku,35.64835,139.6835,Entire home/apt,9774,3,78,2020-02-26,2.08,1,327
1119,15368190,(Female Only) Guest House DENCHI,98150781,Guest House DENCHI,,Taito Ku,35.71459,139.7896,Shared room,3258,1,179,2019-12-31,4.32,6,142
1120,15403283,[Free Parking]15mins to Tokyo Disney Resort by Bus,98584547,Hiro,,Edogawa Ku,35.6715,139.87496000000002,Private room,8471,1,118,2020-02-07,2.97,1,169
1122,15424034,"Shinjuku New Renovated 3LDK House, Pocket Wifi",86899950,Kei,,Shinjuku Ku,35.69542,139.70997,Entire home/apt,24977,2,145,2020-02-11,3.55,3,146
1123,15428911,Guest House DENCHI (For 1 person),98150781,Guest House DENCHI,,Taito Ku,35.712759999999996,139.79006,Hotel room,3258,1,254,2020-02-14,6.22,6,93
1124,15430449,"(A801) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,18027,2,68,2020-02-26,2.48,28,306
1126,15439680,Akihabara 48SQR room JR&subway 4stations near 6PP★,38216568,Yuu,,Chiyoda Ku,35.70414,139.77205,Entire home/apt,14769,30,58,2019-02-16,1.48,3,147
1127,15441282,"Downtown Tokyo.Close to Shinjuku,Shibuya,Harajuku.",87625081,Nobu,,Suginami Ku,35.70104,139.63212,Entire home/apt,5430,1,42,2020-02-18,1.2,2,143
1130,15455519,ASAKUSA-Triplex(2-4F)+terrace with Skytree View,43145433,武志,,Taito Ku,35.71836,139.79799,Entire home/apt,14009,3,106,2020-02-22,2.71,2,187
1131,15457526,Stylish 80sqm Duplex. in Harajuku/Omotesando,65306500,Taiyo Team,,Shibuya Ku,35.66673,139.70689,Entire home/apt,44959,2,119,2020-02-05,2.93,3,212
1133,15471661,So convenient All in 3minutes!wi-fi,99301461,瑞穂,,Itabashi Ku,35.78457,139.67793,Entire home/apt,4452,3,102,2020-01-20,2.53,2,144
1135,15491845,walk distance to Shinjuku!/max11/WIFI#2M617B,17400367,Daniel,,Shinjuku Ku,35.6946,139.70962,Entire home/apt,22045,1,155,2020-02-16,3.83,7,102
1136,15500954,walkdistanceLocation/travel businessShinjuku#2M89B,17400367,Daniel,,Shinjuku Ku,35.69377,139.70898,Entire home/apt,19982,1,122,2020-02-26,3.0,7,120
1137,15514771,Tokyo SkyTree View Tokyo Spa Apartment,52773065,Mimi,,Sumida Ku,35.68995,139.79785,Entire home/apt,19004,1,68,2020-01-30,1.67,1,62
1139,15528294,Open sale! 2flrs Shinjuku Harajuku Designer Bldg,93448376,Sakura,,Shibuya Ku,35.67678,139.7082,Entire home/apt,7928,30,51,2019-11-26,1.31,2,169
1143,15555024,"Calm,Keisei Ueno/7min. Nezu Sta/8people,Wifi",27983081,Tadataka,,Taito Ku,35.71745,139.77018999999999,Entire home/apt,15964,4,110,2020-01-07,2.75,1,136
1144,15558360,"Ueno Asakusa  9, 10 floor  two rooms available!",99164127,Yasuyo,,Taito Ku,35.72276,139.78796,Entire home/apt,39964,3,97,2020-02-04,2.41,4,141
1145,15559375,Cross Culture Community【201】,70755252,Yuuto,,Toshima Ku,35.72676,139.69011,Private room,5973,1,92,2020-01-10,2.42,15,295
1146,15561356,"12min to Shinjuku,6min to池袋3min walk to house,City",99873634,Kuniji,,Kita Ku,35.76099,139.71865,Private room,9882,2,108,2020-02-03,2.67,1,214
1147,15568640,"Japanese craft master decoration home,Haneda 20min",100282493,Uchimura,,Ota Ku,35.57598,139.72403,Entire home/apt,9774,2,123,2020-01-26,3.05,1,264
1148,15574390,Nihonbashi Area/Near Tokyo station walk 15min #502,41516927,Yoshihito,,Chuo Ku,35.687470000000005,139.77659,Private room,3909,2,64,2020-01-13,1.58,16,181
1149,15578042,"Good location,Near Tokyo Stn,Akihabara #305",41516927,Yoshihito,,Chuo Ku,35.68827,139.77613,Private room,3909,2,94,2020-01-13,2.3,16,195
1150,15578069,Monthly! 3min Asakusa!CleanRoom!5minUeno&Akihabara,50630460,Yoshi,,Taito Ku,35.71529,139.79306,Entire home/apt,9231,31,125,2019-11-13,3.07,4,179
1152,15625213,Cozy JAPANESE ROOM - 10 minutes to Shibuya,44886321,Aki,,Meguro Ku,35.62455,139.67753000000002,Private room,3475,1,193,2020-02-18,4.78,4,75
1155,15649786,Private Triple Room with Own Bathroom,25865449,Seungkwan,,Shinjuku Ku,35.699909999999996,139.70494,Private room,7602,3,27,2020-02-16,1.32,22,257
1156,15651769,3mins to Shibuya /Sangen-jaya Sta/Free wifi/Max 6,54600515,Airin,,Setagaya Ku,35.64121,139.6638,Entire home/apt,15964,2,163,2020-02-16,4.03,3,101
1158,15654578,【Great Location!】Near Shinjuku Sta./Simmons#201,43554294,Happy,,Shibuya Ku,35.6813,139.70465,Entire home/apt,14986,2,73,2019-10-09,1.83,5,70
1165,15691705,Spectacular Skyline View in Centre of Tokyo,95112327,Omoya,,Shibuya Ku,35.68392,139.68283,Entire home/apt,33013,3,133,2020-01-03,3.34,1,92
1167,15697290,New Folk Guest House (SAKURA),92410243,Kenichi,,Bunkyo Ku,35.706309999999995,139.75689,Private room,4995,1,113,2020-01-16,2.81,5,280
1168,15698593,Mika House in Shinjuku,82006876,Mika,,Nakano Ku,35.70941,139.68566,Entire home/apt,8471,2,104,2020-01-27,2.69,6,124
1169,15708900,"(A505) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,8036,2,74,2020-02-25,2.33,28,255
1171,15715467,【Great Location!】Near Shinjuku Sta./Girls #302,43554294,Happy,,Shibuya Ku,35.68314,139.7034,Entire home/apt,14986,2,88,2020-01-30,2.23,5,97
1172,15715588,【Great Location!】Near Shinjuku Sta./Japanese#301,43554294,Happy,,Shibuya Ku,35.68163,139.70354,Entire home/apt,14986,2,99,2019-10-31,2.49,5,76
1173,15728880,格安★浅草寺徒歩3分#201 Senso-ji Temple  3 minutes walk! 浅草,71575594,Yoshimoto,,Taito Ku,35.71112,139.79581000000002,Entire home/apt,4561,2,141,2020-01-31,3.53,8,154
1175,15736738,New open/Japanese Traditional Villa,97958809,尚子,,Edogawa Ku,35.70775,139.83876999999998,Entire home/apt,12054,1,130,2020-02-19,3.21,9,247
1176,15738398,5min Shinjuku!Luxury House 60㎡/3LDK/Wifi/TV,99659420,Haifang,,Suginami Ku,35.70787,139.65601,Entire home/apt,11837,2,102,2020-01-30,2.63,7,154
1178,15740657,Asakusa Temple Three Minute Walk & Sky Tree is Also Nearby! #203,71575594,Yoshimoto,,Taito Ku,35.71736,139.79213000000001,Entire home/apt,9665,2,103,2020-02-02,2.66,8,170
1180,15751014,J STAY GUEST HOUSE 302号室,101284689,J Stay,,Chuo Ku,35.66324,139.77431,Private room,5973,1,101,2020-01-23,2.53,5,75
1181,15751842,Newly built house /yahiro station / free wifi /,44839765,Rai,,Sumida Ku,35.72283,139.82506,Entire home/apt,48000,1,4,2020-02-11,1.02,1,141
1182,15758858,♯311 MAX6PPL! Direct to Ginza & Tokyo! Free wi-fi!,75848628,Mari,,Toshima Ku,35.73639,139.70873,Entire home/apt,10534,28,95,2018-11-04,2.35,2,365
1183,15761841,Shinjuku area/20㎡/free wifi/3 stations #11,98877973,Vals,,Shinjuku Ku,35.69528,139.71622,Entire home/apt,6950,2,97,2020-02-24,2.44,4,147
1184,15774573,Great Location !! Close to Shinjuku  Private house,101572741,Yoshi,,Shibuya Ku,35.67548,139.67618000000002,Entire home/apt,9991,1,100,2020-01-04,2.51,1,282
1185,15777074,2min to Kami-Nakazato Sta. 10min to AKIHABARA Sta!,51779608,Taka & Tomo,,Kita Ku,35.74708,139.74783,Entire home/apt,29973,2,104,2020-02-14,2.62,3,307
1186,15777658,"Akihabara sta  4min/Tokyo, Asakusa to 4 min/4F",41516927,Yoshihito,,Chiyoda Ku,35.70065,139.77597,Entire home/apt,8036,2,137,2020-02-17,3.42,16,153
1187,15783268,Calm House near Shinjuku/Shibuya #201,43751877,Masami,,Shibuya Ku,35.67949,139.67874,Entire home/apt,19982,2,195,2020-02-25,4.85,13,207
1188,15791399,5rooms!15people!  Asakusa Akihabara Shinjuku Ginza,69954492,Tatsuya,,Sumida Ku,35.700109999999995,139.79905,Entire home/apt,32036,1,48,2020-02-14,1.21,1,214
1189,15809692,bmj#103 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,,Shinjuku Ku,35.7035,139.69746,Entire home/apt,8036,1,48,2019-12-16,1.25,14,62
1190,15809693,bmj#101 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,,Shinjuku Ku,35.7035,139.69746,Entire home/apt,8036,1,68,2020-01-18,1.76,14,69
1191,15820564,Akihabara  4min/Ueno to 4 min /1F,41516927,Yoshihito,,Chiyoda Ku,35.70087,139.77626999999998,Private room,7928,2,94,2020-02-17,2.46,16,286
1192,15820690,"Akihabara  4min/ Asakusa, Ueno to 4 min /2F",41516927,Yoshihito,,Taito Ku,35.702009999999994,139.7777,Entire home/apt,9665,1,118,2020-02-18,2.99,16,109
1195,15830034,Asakusa Temple 3-Minute Walk #301,71575594,Yoshimoto,,Taito Ku,35.71239,139.79607,Entire home/apt,3909,2,108,2020-02-13,2.7,8,143
1196,15830350,Asakusa Temple 3-Minute Walk #302,71575594,Yoshimoto,,Taito Ku,35.7154,139.79425,Entire home/apt,6624,2,118,2020-02-08,3.05,8,160
1197,15834045,Asakusa Temple 3-minute walk # 303,71575594,Yoshimoto,,Taito Ku,35.71485,139.79426,Entire home/apt,4670,1,101,2020-02-08,2.53,8,136
1198,15834112,Asakusa Temple 3-Minute Walk #401,71575594,Yoshimoto,,Taito Ku,35.715559999999996,139.7942,Entire home/apt,4670,2,101,2020-02-13,2.72,8,142
1199,15834144,Asakusa Temple 3-Minute Walk #402,71575594,Yoshimoto,,Taito Ku,35.7147,139.79215,Entire home/apt,5104,2,90,2020-01-28,2.32,8,151
1200,15834983,2 separate rooms/Shinjuku 2 min walk from station,36898142,Ichimaru,,Shinjuku Ku,35.69464,139.70627,Entire home/apt,8362,1,123,2020-01-29,3.2,11,122
1203,15845987,"[301]Shinjuku,Free pocket WiFi ,Direct trainNarita",102648387,Midori,,Shinjuku Ku,35.69642,139.69666,Entire home/apt,14661,1,202,2020-02-14,5.12,6,67
1205,15860649,Live in a house in Omotesando. 2BR-DK 45 sqm,102799868,Taeko,,Shibuya Ku,35.66363,139.70763,Entire home/apt,23023,3,133,2020-02-22,3.33,1,69
1206,15861190,"Asakusa, Ueno, Sky Tree Area, Large Living room!!",95339783,Sangjo,,Taito Ku,35.727059999999994,139.79477,Private room,12923,2,119,2020-02-08,3.12,3,279
1207,15876191,Halfway point between Shinjuku and Ueno #00006,42898957,Ken,,Toshima Ku,35.73943,139.74708,Entire home/apt,39964,1,124,2020-01-08,3.11,2,146
1208,15876969,"202 / 3min to Asakusa st./Kaminari-mon,Sensoji",57699141,Qiu,,Taito Ku,35.706509999999994,139.79408999999998,Entire home/apt,12054,1,89,2020-02-02,2.29,25,249
1210,15881184,渋谷から電車で10分､新宿から20分 北欧風の快適なお部屋,44886321,Aki,,Meguro Ku,35.6232,139.67553,Private room,4018,1,172,2020-02-25,4.31,4,121
1211,15893085,도쿄 메죤패밀리아(1인실A 3500엔)1People RoomA,76295902,정정례,,Suginami Ku,35.69708,139.65091,Private room,3475,2,40,2020-01-17,1.04,8,276
1212,15894915,J STAY GUEST HOUSE 202号室,101284689,J Stay,,Chuo Ku,35.66437,139.77436,Private room,5973,1,89,2019-12-27,2.3,5,61
1218,15906951,"HOUSE, 2 pocket Wifi, 4 min walk to Ikebukuro Stat",45620403,Sean,,Toshima Ku,35.72627,139.70772,Entire home/apt,24000,2,107,2020-01-31,3.02,1,259
1219,15908276,[401]2bedrooms 8min Shinjuku Walk-FREE POCKET WIFI,102648387,Midori,,Shinjuku Ku,35.69642,139.69666,Entire home/apt,35077,1,190,2020-02-02,4.81,6,83
1221,15936500,"(A405) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.59731,139.68361000000002,Entire home/apt,9014,2,81,2020-02-16,2.11,28,295
1224,15956692,"[202]Amazing location,Shinjuku,direct train Narita",102648387,Midori,,Shinjuku Ku,35.69642,139.69666,Entire home/apt,15529,1,190,2020-02-06,4.79,6,86
1225,15957018,"[201]Heart Of Shinjuku St. ,Free pocket Wifi",102648387,Midori,,Shinjuku Ku,35.69642,139.69666,Entire home/apt,9014,1,185,2020-02-04,4.67,6,85
1226,15959822,温馨之家,103641032,千明,,Toshima Ku,35.732659999999996,139.7185,Entire home/apt,9014,2,65,2020-01-20,1.69,1,231
1227,15962274,[302]Shinjuku Beautiful apartment Free Pocket Wifi,102648387,Midori,,Shinjuku Ku,35.69642,139.69666,Entire home/apt,15855,1,196,2020-02-03,4.97,6,80
1229,15967599,bmj#202 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,,Shinjuku Ku,35.7035,139.69746,Entire home/apt,8036,1,73,2019-11-01,1.88,14,65
1232,15977130,bmj#302 3min walk to JR Okubo Motel Apartment,78745434,Jeffrey,,Shinjuku Ku,35.7035,139.69746,Entire home/apt,8036,1,80,2020-02-16,2.08,14,67
1233,15977148,【50%OFF SALE】Perfect in Ikebukuro!【FREE WIFI】,56566876,Lai,,Toshima Ku,35.72912,139.71802,Entire home/apt,14552,2,90,2020-01-31,2.29,6,165
1234,15978014,Brown stone AM's house 1min to JR Ootsuka station,30314225,Ryo & Yuri,,Toshima Ku,35.730579999999996,139.72978,Entire home/apt,6190,3,72,2020-01-03,1.8,2,139
1240,15995049,"YOKOHAMA Stadium, CHINA town Ishikawacho Sta.3min",22781227,Yuko &,,Minato Ku,35.660470000000004,139.7284,Entire home/apt,6950,30,56,2019-03-31,1.59,1,180
1241,15996058,Another room available in Brand New House,7212968,Jason,,Toshima Ku,35.741690000000006,139.70853,Private room,5430,2,50,2019-12-26,1.29,2,86
1244,16008291,4min Shinjuku st/Cozy&Clean/2min walk JR Okubo sta,98770436,Tom,,Shinjuku Ku,35.701879999999996,139.69511,Entire home/apt,12054,1,148,2020-02-22,3.71,11,75
1245,16009217,PRIVATE ROOM  JUST ME ONLY   10F with Balcony,8142772,Min & Haru,,Shinjuku Ku,35.69845,139.70432,Private room,5973,2,127,2020-01-06,3.21,13,145
1246,16015757,TokyoTower★Direct to Shinjuku★FreeWifi★★Parking,16406686,Vivian,,Minato Ku,35.65676,139.74093,Entire home/apt,10968,1,104,2020-01-23,2.76,1,217
1249,16055259,"(A201) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,64,2020-02-24,2.9,28,264
1250,16055622,"(A202) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,70,2020-02-13,2.67,28,259
1251,16055687,"(A203) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,49,2020-02-24,2.27,28,249
1252,16055771,"(A204) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,46,2020-02-17,1.76,28,262
1253,16056098,"(A205) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,55,2020-02-02,2.53,28,265
1254,16058079,"(A301) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.59731,139.68361000000002,Entire home/apt,9014,2,55,2020-02-11,1.44,28,235
1255,16058187,"(A305) Corner Room, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,82,2020-01-29,3.14,28,269
1256,16058236,"(A304) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,65,2020-02-10,2.47,28,252
1257,16058274,"(A303) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,56,2020-02-25,1.46,28,270
1259,16058642,GrapeHouse with openair bath nrSkytree bikerental,104113360,Naomasa,,Sumida Ku,35.71666,139.82343999999998,Hotel room,14986,1,156,2020-02-19,3.97,4,157
1261,16071177,"(A403) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,9014,2,62,2020-02-25,1.62,28,307
1262,16071395,"(A503) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.59731,139.68361000000002,Entire home/apt,8036,2,57,2020-02-23,1.48,28,274
1263,16071516,"(A504) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.5981,139.68562,Entire home/apt,8036,2,82,2020-02-20,2.13,28,264
1264,16071606,"(A404) Feel at Home, 3 Min Walk from Station",57212118,Axas Stay & Hotels,,Ota Ku,35.59731,139.68361000000002,Entire home/apt,9014,2,54,2020-02-06,1.41,28,273
1265,16078370,武蔵野大学の近く､吉祥寺､新宿､渋谷に行くのに便利､JR中央線､西武新宿線にｱｸｾｽ良好,74130721,末光,,Nishitokyo Shi,35.72168,139.55182,Private room,3909,1,59,2020-02-22,1.54,3,149
1266,16087567,1min SKYTREE #StonesRoom1★WiFi FREE★1BR,67417086,Junichi,,Sumida Ku,35.7091,139.81448999999998,Entire home/apt,14986,1,126,2020-02-12,3.19,1,153
1271,16113439,My apartment is comfortable Located a 4-minute wal,99124049,Jongwha,,Shinjuku Ku,35.70075,139.7032,Hotel room,5104,1,144,2020-02-05,3.66,6,64
1273,16115606,GrapeHouse with openair bath nrSkytree bikerental2,104113360,Naomasa,,Sumida Ku,35.71501,139.82301999999999,Hotel room,14986,1,208,2020-02-24,5.33,4,152
1274,16116004,GrapeHouse with openair bath nrSkytree bikerental1,104113360,Naomasa,,Sumida Ku,35.71547,139.82423,Hotel room,14986,1,105,2020-02-18,2.67,4,156
1275,16116108,#2 Haneda & Shinagawa 6min / Free Pocket Wi-Fi,41891471,Hiroki,,Ota Ku,35.56306,139.72621999999998,Entire home/apt,5973,1,116,2020-02-08,2.94,8,349
1276,16116366,#8 Haneda & Shinagawa 6min / Free Pocket Wi-Fi,41891471,Hiroki,,Ota Ku,35.56321,139.72556,Entire home/apt,5973,1,103,2019-12-29,2.61,8,287
1278,16136630,ASAKUSA SAKURABASHI HOUSE   Japane Asakusa,103608276,李奈,,Taito Ku,35.7192,139.8049,Entire home/apt,9774,3,84,2020-01-13,2.24,2,111
1279,16138328,(B) Near Asakusa Senso-ji Ueno Free wifi New Open,19152993,Sei,,Taito Ku,35.722,139.79639,Entire home/apt,6516,5,161,2020-01-04,4.11,8,204
1280,16140441,Opening sale! 2flrs Shibuya Shinjuku Apt with WiFi,93448376,Sakura,,Shibuya Ku,35.6753,139.70813,Entire home/apt,8036,30,54,2019-11-21,1.39,2,148
1281,16141082,Private house for your group only (Max 8 guests),103330095,Miki,,Bunkyo Ku,35.70816,139.77109,Entire home/apt,14769,1,181,2020-02-04,4.62,5,253
1283,16163780,#06 Haneda & Shinagawa 6min / Free Pocket Wi-Fi,41891471,Hiroki,,Ota Ku,35.56306,139.72564,Entire home/apt,6190,1,83,2019-12-23,2.1,8,327
1285,16164215,#9 Haneda & Shinagawa 6min / Free Pocket Wi-Fi,41891471,Hiroki,,Ota Ku,35.56326,139.72727,Entire home/apt,6516,1,122,2020-01-22,3.09,8,326
1286,16166539,[new construction]  1min Iogi Sta. /17min Shinjuku,2931434,Daisuke,,Suginami Ku,35.72524,139.6142,Entire home/apt,7385,1,50,2020-02-07,1.29,1,233
1287,16171398,A real Japanese traditional style house!!日本語もOKです!,37107616,Dean&Noriko,,Toshima Ku,35.728770000000004,139.69523999999998,Entire home/apt,12271,4,103,2020-01-17,2.63,2,73
1290,16193467,SHIBUYA9min/For6/Family friendly☺☺/rich in nature,49971425,Rui,,Setagaya Ku,35.63207,139.6536,Entire home/apt,9991,2,84,2020-02-08,2.18,2,201
1291,16193608,Narita-Nippori-mighty Tokyo 110m2  for 8 Guest,105400983,Taka,,Taito Ku,35.724940000000004,139.77652,Entire home/apt,19982,4,50,2020-01-27,1.3,2,221
1292,16196939,SHIBUYA Sta. 8min! WACLASS SHIBUYA 40㎡ A5,105780170,Kelly,,Shibuya Ku,35.65716,139.69616000000002,Entire home/apt,16290,30,87,2020-02-14,2.25,9,264
1294,16231478,10min Haneda Tokyo Yokohama Shinagawa !Good access,99303494,Nob,,Ota Ku,35.576209999999996,139.727,Private room,3041,1,207,2020-02-22,5.28,1,109
1295,16231647,Shinjuku/Kabukicho/Okubo EasyAccessOnFoot 4pax_T07,57988982,Takuma,,Shinjuku Ku,35.69965,139.70441,Entire home/apt,21719,2,94,2020-02-08,2.4,11,171
